SiteID,470548,Site Timezone,8,Data Timezone,8,Longitude,121.28936,Latitude,14.181038
Year,Month,Day,Hour,Minute,surface air pressure (Pa),wind speed at 10m (m/s)
2019,2,12,15,0,101040,5.86
2019,2,12,15,15,101040,5.67
2019,2,12,15,30,101050,5.57
2019,2,12,15,45,101050,5.5
2019,2,12,16,0,101050,5.48
2019,2,12,16,15,101060,5.37
2019,2,12,16,30,101070,5.17
2019,2,12,16,45,101080,4.99
2019,2,12,17,0,101080,4.7
2019,2,12,17,15,101090,4.45
2019,2,12,17,30,101110,4.12
2019,2,12,17,45,101120,3.8200000000000003
2019,2,12,18,0,101130,3.36
2019,2,12,18,15,101140,3.37
2019,2,12,18,30,101150,3.33
2019,2,12,18,45,101160,3.2800000000000002
2019,2,12,19,0,101170,3.41
2019,2,12,19,15,101190,3.56
2019,2,12,19,30,101200,3.29
2019,2,12,19,45,101220,3.27
2019,2,12,20,0,101240,3.16
2019,2,12,20,15,101240,2.98
2019,2,12,20,30,101240,2.93
2019,2,12,20,45,101250,2.7600000000000002
2019,2,12,21,0,101250,2.66
2019,2,12,21,15,101260,2.5
2019,2,12,21,30,101260,2.34
2019,2,12,21,45,101260,2.3000000000000003
2019,2,12,22,0,101260,2.17
2019,2,12,22,15,101260,2.13
2019,2,12,22,30,101260,2.25
2019,2,12,22,45,101250,2.25
2019,2,12,23,0,101250,2.32
2019,2,12,23,15,101240,2.27
2019,2,12,23,30,101230,2.41
2019,2,12,23,45,101220,2.45
2019,2,13,0,0,101210,2.46
2019,2,13,0,15,101190,2.34
2019,2,13,0,30,101180,2.23
2019,2,13,0,45,101160,2.2
2019,2,13,1,0,101140,2.16
2019,2,13,1,15,101130,2.09
2019,2,13,1,30,101110,2.11
2019,2,13,1,45,101100,2.19
2019,2,13,2,0,101080,2.36
2019,2,13,2,15,101080,2.44
2019,2,13,2,30,101070,2.32
2019,2,13,2,45,101070,2.14
2019,2,13,3,0,101070,2.4
2019,2,13,3,15,101060,2.64
2019,2,13,3,30,101050,3
2019,2,13,3,45,101050,3.0300000000000002
2019,2,13,4,0,101040,3.14
2019,2,13,4,15,101050,3.15
2019,2,13,4,30,101050,3.23
2019,2,13,4,45,101060,3.44
2019,2,13,5,0,101060,3.52
2019,2,13,5,15,101080,3.37
2019,2,13,5,30,101100,3.52
2019,2,13,5,45,101110,3.48
2019,2,13,6,0,101130,3.66
2019,2,13,6,15,101140,3.52
2019,2,13,6,30,101150,3.29
2019,2,13,6,45,101160,3.35
2019,2,13,7,0,101170,3.59
2019,2,13,7,15,101190,3.92
2019,2,13,7,30,101210,4.36
2019,2,13,7,45,101230,4.4
2019,2,13,8,0,101250,5.0600000000000005
2019,2,13,8,15,101250,5.37
2019,2,13,8,30,101260,5.87
2019,2,13,8,45,101270,6.2
2019,2,13,9,0,101270,6.38
2019,2,13,9,15,101270,6.3
2019,2,13,9,30,101270,6.24
2019,2,13,9,45,101270,6.17
2019,2,13,10,0,101270,6.11
2019,2,13,10,15,101270,6.25
2019,2,13,10,30,101260,6.16
2019,2,13,10,45,101250,6.16
2019,2,13,11,0,101240,6.04
2019,2,13,11,15,101220,5.93
2019,2,13,11,30,101200,5.86
2019,2,13,11,45,101180,5.74
2019,2,13,12,0,101150,5.78
2019,2,13,12,15,101130,5.83
2019,2,13,12,30,101110,5.8500000000000005
2019,2,13,12,45,101090,5.8500000000000005
2019,2,13,13,0,101060,5.91
2019,2,13,13,15,101040,6.09
2019,2,13,13,30,101020,6.11
2019,2,13,13,45,101000,6.11
2019,2,13,14,0,100980,6.26
2019,2,13,14,15,100960,6.29
2019,2,13,14,30,100950,6.23
2019,2,13,14,45,100940,6.19
2019,2,13,15,0,100930,6.03
2019,2,13,15,15,100920,5.89
2019,2,13,15,30,100920,5.68
2019,2,13,15,45,100920,5.36
2019,2,13,16,0,100910,5.0600000000000005
2019,2,13,16,15,100930,4.86
2019,2,13,16,30,100950,4.57
2019,2,13,16,45,100970,4.45
2019,2,13,17,0,100980,4.32
2019,2,13,17,15,101000,3.96
2019,2,13,17,30,101010,3.81
2019,2,13,17,45,101020,3.59
2019,2,13,18,0,101040,3.2
2019,2,13,18,15,101050,2.97
2019,2,13,18,30,101050,2.82
2019,2,13,18,45,101060,2.66
2019,2,13,19,0,101070,2.59
2019,2,13,19,15,101090,2.59
2019,2,13,19,30,101110,2.72
2019,2,13,19,45,101120,2.67
2019,2,13,20,0,101140,2.64
2019,2,13,20,15,101140,2.59
2019,2,13,20,30,101150,2.8000000000000003
2019,2,13,20,45,101150,2.9
2019,2,13,21,0,101150,3
2019,2,13,21,15,101160,2.99
2019,2,13,21,30,101160,3.12
2019,2,13,21,45,101160,3.3200000000000003
2019,2,13,22,0,101160,3.37
2019,2,13,22,15,101160,3.27
2019,2,13,22,30,101150,2.95
2019,2,13,22,45,101140,2.8000000000000003
2019,2,13,23,0,101140,2.8000000000000003
2019,2,13,23,15,101130,2.7800000000000002
2019,2,13,23,30,101120,2.66
2019,2,13,23,45,101100,2.64
2019,2,14,0,0,101090,2.79
2019,2,14,0,15,101080,2.83
2019,2,14,0,30,101070,2.84
2019,2,14,0,45,101060,2.97
2019,2,14,1,0,101050,2.98
2019,2,14,1,15,101040,3.06
2019,2,14,1,30,101020,3.11
2019,2,14,1,45,101010,3.06
2019,2,14,2,0,101000,2.98
2019,2,14,2,15,101000,2.93
2019,2,14,2,30,100990,2.79
2019,2,14,2,45,100980,2.84
2019,2,14,3,0,100980,2.81
2019,2,14,3,15,100980,2.9
2019,2,14,3,30,100970,3.12
2019,2,14,3,45,100970,3.19
2019,2,14,4,0,100970,3.17
2019,2,14,4,15,100980,3.17
2019,2,14,4,30,100990,3.2600000000000002
2019,2,14,4,45,100990,3.25
2019,2,14,5,0,101000,3.31
2019,2,14,5,15,101020,3.15
2019,2,14,5,30,101050,3.0700000000000003
2019,2,14,5,45,101070,2.94
2019,2,14,6,0,101090,2.79
2019,2,14,6,15,101110,2.58
2019,2,14,6,30,101130,2.5500000000000003
2019,2,14,6,45,101140,2.33
2019,2,14,7,0,101160,2.43
2019,2,14,7,15,101170,2.93
2019,2,14,7,30,101170,3.61
2019,2,14,7,45,101180,4.15
2019,2,14,8,0,101190,4.38
2019,2,14,8,15,101190,4.61
2019,2,14,8,30,101200,4.8
2019,2,14,8,45,101210,4.99
2019,2,14,9,0,101210,5.04
2019,2,14,9,15,101220,5.18
2019,2,14,9,30,101220,5.16
2019,2,14,9,45,101220,5.22
2019,2,14,10,0,101230,5.0600000000000005
2019,2,14,10,15,101220,5.08
2019,2,14,10,30,101210,5.09
2019,2,14,10,45,101200,5.04
2019,2,14,11,0,101200,4.99
2019,2,14,11,15,101170,4.9
2019,2,14,11,30,101150,4.93
2019,2,14,11,45,101130,4.84
2019,2,14,12,0,101110,4.9
2019,2,14,12,15,101090,4.99
2019,2,14,12,30,101060,4.99
2019,2,14,12,45,101040,5.01
2019,2,14,13,0,101020,5
2019,2,14,13,15,101000,5.05
2019,2,14,13,30,100980,5.14
2019,2,14,13,45,100970,5.29
2019,2,14,14,0,100950,5.33
2019,2,14,14,15,100930,5.42
2019,2,14,14,30,100920,5.47
2019,2,14,14,45,100900,5.62
2019,2,14,15,0,100890,5.67
2019,2,14,15,15,100880,5.74
2019,2,14,15,30,100880,5.62
2019,2,14,15,45,100870,5.5200000000000005
2019,2,14,16,0,100870,5.42
2019,2,14,16,15,100880,5.15
2019,2,14,16,30,100880,4.84
2019,2,14,16,45,100890,4.75
2019,2,14,17,0,100900,4.49
2019,2,14,17,15,100910,4.15
2019,2,14,17,30,100930,4.0600000000000005
2019,2,14,17,45,100940,4.05
2019,2,14,18,0,100960,3.44
2019,2,14,18,15,100970,3.4
2019,2,14,18,30,100990,3.38
2019,2,14,18,45,101000,3.21
2019,2,14,19,0,101020,3.25
2019,2,14,19,15,101030,3.36
2019,2,14,19,30,101040,3.45
2019,2,14,19,45,101050,3.38
2019,2,14,20,0,101050,3.22
2019,2,14,20,15,101060,3.0700000000000003
2019,2,14,20,30,101070,3.24
2019,2,14,20,45,101070,3.19
2019,2,14,21,0,101080,3.17
2019,2,14,21,15,101080,3.16
2019,2,14,21,30,101080,3.33
2019,2,14,21,45,101080,3.45
2019,2,14,22,0,101080,3.39
2019,2,14,22,15,101070,3.3200000000000003
2019,2,14,22,30,101070,3.35
2019,2,14,22,45,101060,3.5500000000000003
2019,2,14,23,0,101060,3.42
2019,2,14,23,15,101050,3.25
2019,2,14,23,30,101040,2.91
2019,2,14,23,45,101040,2.41
2019,2,15,0,0,101030,2.08
2019,2,15,0,15,101020,1.77
2019,2,15,0,30,101010,1.6400000000000001
2019,2,15,0,45,101010,1.58
2019,2,15,1,0,101000,1.54
2019,2,15,1,15,100990,1.3900000000000001
2019,2,15,1,30,100980,1.1500000000000001
2019,2,15,1,45,100970,1.04
2019,2,15,2,0,100960,1.05
2019,2,15,2,15,100960,1.12
2019,2,15,2,30,100960,1.32
2019,2,15,2,45,100950,1.3900000000000001
2019,2,15,3,0,100950,1.46
2019,2,15,3,15,100950,1.45
2019,2,15,3,30,100940,1.29
2019,2,15,3,45,100940,1.08
2019,2,15,4,0,100930,1.07
2019,2,15,4,15,100940,1.07
2019,2,15,4,30,100950,1.04
2019,2,15,4,45,100960,1.1
2019,2,15,5,0,100970,1.27
2019,2,15,5,15,100980,1.31
2019,2,15,5,30,100990,1.29
2019,2,15,5,45,101000,1.22
2019,2,15,6,0,101010,1.12
2019,2,15,6,15,101030,1.04
2019,2,15,6,30,101060,1.17
2019,2,15,6,45,101080,1.16
2019,2,15,7,0,101100,1.51
2019,2,15,7,15,101110,2.04
2019,2,15,7,30,101120,2.44
2019,2,15,7,45,101130,2.95
2019,2,15,8,0,101130,3.38
2019,2,15,8,15,101140,3.73
2019,2,15,8,30,101150,3.88
2019,2,15,8,45,101150,4.11
2019,2,15,9,0,101160,4.15
2019,2,15,9,15,101160,4.34
2019,2,15,9,30,101170,4.37
2019,2,15,9,45,101170,4.42
2019,2,15,10,0,101170,4.4
2019,2,15,10,15,101160,4.45
2019,2,15,10,30,101150,4.49
2019,2,15,10,45,101140,4.5
2019,2,15,11,0,101130,4.46
2019,2,15,11,15,101110,4.61
2019,2,15,11,30,101090,4.62
2019,2,15,11,45,101070,4.65
2019,2,15,12,0,101050,4.6000000000000005
2019,2,15,12,15,101030,4.66
2019,2,15,12,30,101000,4.7
2019,2,15,12,45,100980,4.87
2019,2,15,13,0,100960,4.84
2019,2,15,13,15,100940,4.95
2019,2,15,13,30,100920,4.86
2019,2,15,13,45,100900,4.8
2019,2,15,14,0,100880,4.73
2019,2,15,14,15,100860,4.69
2019,2,15,14,30,100850,4.71
2019,2,15,14,45,100830,4.72
2019,2,15,15,0,100820,4.83
2019,2,15,15,15,100830,4.84
2019,2,15,15,30,100840,4.66
2019,2,15,15,45,100850,4.75
2019,2,15,16,0,100860,4.67
2019,2,15,16,15,100860,4.49
2019,2,15,16,30,100870,4.3
2019,2,15,16,45,100870,4.11
2019,2,15,17,0,100880,3.91
2019,2,15,17,15,100890,3.6
2019,2,15,17,30,100910,3.5300000000000002
2019,2,15,17,45,100930,3.42
2019,2,15,18,0,100950,3.08
2019,2,15,18,15,100960,3.09
2019,2,15,18,30,100970,3.06
2019,2,15,18,45,100990,3.06
2019,2,15,19,0,101000,3.09
2019,2,15,19,15,101010,3.09
2019,2,15,19,30,101030,3.0100000000000002
2019,2,15,19,45,101040,2.96
2019,2,15,20,0,101050,2.87
2019,2,15,20,15,101060,2.81
2019,2,15,20,30,101070,2.58
2019,2,15,20,45,101080,2.58
2019,2,15,21,0,101090,2.72
2019,2,15,21,15,101090,2.7800000000000002
2019,2,15,21,30,101100,2.83
2019,2,15,21,45,101100,2.87
2019,2,15,22,0,101100,2.92
2019,2,15,22,15,101100,2.83
2019,2,15,22,30,101100,2.8000000000000003
2019,2,15,22,45,101100,2.8000000000000003
2019,2,15,23,0,101100,2.74
2019,2,15,23,15,101090,2.67
2019,2,15,23,30,101090,2.77
2019,2,15,23,45,101080,2.85
2019,2,16,0,0,101070,2.71
2019,2,16,0,15,101050,2.5500000000000003
2019,2,16,0,30,101040,2.62
2019,2,16,0,45,101020,2.58
2019,2,16,1,0,101000,2.48
2019,2,16,1,15,100990,2.42
2019,2,16,1,30,100980,2.41
2019,2,16,1,45,100970,2.4
2019,2,16,2,0,100960,2.22
2019,2,16,2,15,100950,2.1
2019,2,16,2,30,100940,2.07
2019,2,16,2,45,100940,1.8800000000000001
2019,2,16,3,0,100930,1.8
2019,2,16,3,15,100930,1.85
2019,2,16,3,30,100920,1.97
2019,2,16,3,45,100920,2.02
2019,2,16,4,0,100910,2.12
2019,2,16,4,15,100920,2.16
2019,2,16,4,30,100930,2.05
2019,2,16,4,45,100930,2.02
2019,2,16,5,0,100940,1.96
2019,2,16,5,15,100960,1.9000000000000001
2019,2,16,5,30,100970,1.9000000000000001
2019,2,16,5,45,100990,1.8800000000000001
2019,2,16,6,0,101000,1.75
2019,2,16,6,15,101020,1.74
2019,2,16,6,30,101040,1.82
2019,2,16,6,45,101050,1.81
2019,2,16,7,0,101070,2.04
2019,2,16,7,15,101090,2.5100000000000002
2019,2,16,7,30,101100,2.81
2019,2,16,7,45,101120,3.27
2019,2,16,8,0,101130,3.5100000000000002
2019,2,16,8,15,101140,3.65
2019,2,16,8,30,101150,3.75
2019,2,16,8,45,101150,3.95
2019,2,16,9,0,101160,3.98
2019,2,16,9,15,101160,4.04
2019,2,16,9,30,101150,4.07
2019,2,16,9,45,101150,4.11
2019,2,16,10,0,101140,4.08
2019,2,16,10,15,101140,4.08
2019,2,16,10,30,101130,4.03
2019,2,16,10,45,101130,4.01
2019,2,16,11,0,101120,3.95
2019,2,16,11,15,101100,4.01
2019,2,16,11,30,101070,4.04
2019,2,16,11,45,101050,4.0200000000000005
2019,2,16,12,0,101020,3.99
2019,2,16,12,15,101000,4.04
2019,2,16,12,30,100970,4.04
2019,2,16,12,45,100950,4
2019,2,16,13,0,100920,4.0200000000000005
2019,2,16,13,15,100890,4.0200000000000005
2019,2,16,13,30,100860,4.01
2019,2,16,13,45,100820,3.98
2019,2,16,14,0,100790,3.96
2019,2,16,14,15,100780,3.99
2019,2,16,14,30,100770,4.04
2019,2,16,14,45,100750,4.12
2019,2,16,15,0,100740,4.3
2019,2,16,15,15,100740,4.37
2019,2,16,15,30,100740,4.34
2019,2,16,15,45,100750,4.39
2019,2,16,16,0,100750,4.42
2019,2,16,16,15,100750,4.26
2019,2,16,16,30,100750,4.11
2019,2,16,16,45,100750,3.99
2019,2,16,17,0,100750,3.83
2019,2,16,17,15,100770,3.6
2019,2,16,17,30,100780,3.35
2019,2,16,17,45,100800,3.14
2019,2,16,18,0,100810,2.84
2019,2,16,18,15,100820,2.8000000000000003
2019,2,16,18,30,100830,2.56
2019,2,16,18,45,100850,2.52
2019,2,16,19,0,100860,2.43
2019,2,16,19,15,100870,2.32
2019,2,16,19,30,100890,2.2600000000000002
2019,2,16,19,45,100900,2.21
2019,2,16,20,0,100910,2.06
2019,2,16,20,15,100920,1.97
2019,2,16,20,30,100930,1.97
2019,2,16,20,45,100930,2.09
2019,2,16,21,0,100940,1.93
2019,2,16,21,15,100940,2.02
2019,2,16,21,30,100950,2.07
2019,2,16,21,45,100960,2.2
2019,2,16,22,0,100960,2.25
2019,2,16,22,15,100950,2.25
2019,2,16,22,30,100930,2.31
2019,2,16,22,45,100910,2.42
2019,2,16,23,0,100890,2.54
2019,2,16,23,15,100890,2.67
2019,2,16,23,30,100880,2.68
2019,2,16,23,45,100870,2.67
2019,2,17,0,0,100860,2.61
2019,2,17,0,15,100840,2.71
2019,2,17,0,30,100820,2.68
2019,2,17,0,45,100810,2.72
2019,2,17,1,0,100790,2.65
2019,2,17,1,15,100770,2.59
2019,2,17,1,30,100750,2.43
2019,2,17,1,45,100740,2.36
2019,2,17,2,0,100720,2.23
2019,2,17,2,15,100720,2.07
2019,2,17,2,30,100720,1.99
2019,2,17,2,45,100730,1.92
2019,2,17,3,0,100730,1.9100000000000001
2019,2,17,3,15,100730,1.8
2019,2,17,3,30,100730,1.78
2019,2,17,3,45,100730,1.7
2019,2,17,4,0,100730,1.6400000000000001
2019,2,17,4,15,100730,1.61
2019,2,17,4,30,100740,1.6600000000000001
2019,2,17,4,45,100750,1.45
2019,2,17,5,0,100750,1.34
2019,2,17,5,15,100770,1.2
2019,2,17,5,30,100790,1.12
2019,2,17,5,45,100800,1.06
2019,2,17,6,0,100820,0.8300000000000001
2019,2,17,6,15,100830,0.6
2019,2,17,6,30,100850,0.47000000000000003
2019,2,17,6,45,100860,0.48
2019,2,17,7,0,100880,0.62
2019,2,17,7,15,100890,0.9400000000000001
2019,2,17,7,30,100900,0.86
2019,2,17,7,45,100920,1.04
2019,2,17,8,0,100930,1.77
2019,2,17,8,15,100940,2.42
2019,2,17,8,30,100960,2.73
2019,2,17,8,45,100980,2.82
2019,2,17,9,0,100990,2.86
2019,2,17,9,15,100990,2.89
2019,2,17,9,30,100980,2.98
2019,2,17,9,45,100980,3.02
2019,2,17,10,0,100980,3.14
2019,2,17,10,15,100970,3.33
2019,2,17,10,30,100950,3.42
2019,2,17,10,45,100940,3.45
2019,2,17,11,0,100930,3.54
2019,2,17,11,15,100910,3.62
2019,2,17,11,30,100880,3.61
2019,2,17,11,45,100860,3.62
2019,2,17,12,0,100840,3.67
2019,2,17,12,15,100820,3.73
2019,2,17,12,30,100800,3.7800000000000002
2019,2,17,12,45,100790,3.9
2019,2,17,13,0,100770,4.03
2019,2,17,13,15,100740,4.07
2019,2,17,13,30,100720,4.07
2019,2,17,13,45,100700,4.07
2019,2,17,14,0,100670,4.1
2019,2,17,14,15,100670,4.13
2019,2,17,14,30,100670,4.11
2019,2,17,14,45,100660,4.09
2019,2,17,15,0,100660,4.07
2019,2,17,15,15,100660,4.12
2019,2,17,15,30,100650,4.15
2019,2,17,15,45,100650,4.25
2019,2,17,16,0,100650,4.28
2019,2,17,16,15,100660,4.44
2019,2,17,16,30,100680,4.25
2019,2,17,16,45,100690,4.2
2019,2,17,17,0,100710,3.9
2019,2,17,17,15,100720,3.6
2019,2,17,17,30,100730,3.4
2019,2,17,17,45,100750,3.18
2019,2,17,18,0,100760,2.97
2019,2,17,18,15,100770,2.93
2019,2,17,18,30,100790,2.85
2019,2,17,18,45,100800,2.89
2019,2,17,19,0,100810,2.99
2019,2,17,19,15,100830,3.0100000000000002
2019,2,17,19,30,100840,2.92
2019,2,17,19,45,100860,2.96
2019,2,17,20,0,100870,2.97
2019,2,17,20,15,100880,3.09
2019,2,17,20,30,100890,3.14
2019,2,17,20,45,100900,3.18
2019,2,17,21,0,100910,3.19
2019,2,17,21,15,100910,3.1
2019,2,17,21,30,100910,3.0300000000000002
2019,2,17,21,45,100910,2.9
2019,2,17,22,0,100910,2.73
2019,2,17,22,15,100890,2.77
2019,2,17,22,30,100880,2.71
2019,2,17,22,45,100860,2.7600000000000002
2019,2,17,23,0,100850,2.85
2019,2,17,23,15,100840,2.94
2019,2,17,23,30,100830,3.02
2019,2,17,23,45,100830,3.0100000000000002
2019,2,18,0,0,100820,3.04
2019,2,18,0,15,100810,3.0500000000000003
2019,2,18,0,30,100800,3.02
2019,2,18,0,45,100790,3.0100000000000002
2019,2,18,1,0,100780,3.0100000000000002
2019,2,18,1,15,100760,2.95
2019,2,18,1,30,100750,2.92
2019,2,18,1,45,100730,2.99
2019,2,18,2,0,100710,2.97
2019,2,18,2,15,100700,2.97
2019,2,18,2,30,100690,2.97
2019,2,18,2,45,100680,2.8000000000000003
2019,2,18,3,0,100670,2.84
2019,2,18,3,15,100670,2.93
2019,2,18,3,30,100670,2.84
2019,2,18,3,45,100660,2.79
2019,2,18,4,0,100660,2.7600000000000002
2019,2,18,4,15,100680,2.64
2019,2,18,4,30,100690,2.5500000000000003
2019,2,18,4,45,100700,2.59
2019,2,18,5,0,100710,2.6
2019,2,18,5,15,100730,2.46
2019,2,18,5,30,100750,2.46
2019,2,18,5,45,100770,2.48
2019,2,18,6,0,100780,2.34
2019,2,18,6,15,100800,2.21
2019,2,18,6,30,100820,1.94
2019,2,18,6,45,100840,1.78
2019,2,18,7,0,100860,1.83
2019,2,18,7,15,100880,1.97
2019,2,18,7,30,100900,2.17
2019,2,18,7,45,100920,2.54
2019,2,18,8,0,100950,2.93
2019,2,18,8,15,100960,3.11
2019,2,18,8,30,100970,3.25
2019,2,18,8,45,100980,3.49
2019,2,18,9,0,101000,3.48
2019,2,18,9,15,100990,3.5500000000000003
2019,2,18,9,30,100990,3.46
2019,2,18,9,45,100990,3.5300000000000002
2019,2,18,10,0,100990,3.61
2019,2,18,10,15,100980,3.7600000000000002
2019,2,18,10,30,100980,3.85
2019,2,18,10,45,100970,4.0200000000000005
2019,2,18,11,0,100970,3.99
2019,2,18,11,15,100950,4.13
2019,2,18,11,30,100930,4.18
2019,2,18,11,45,100920,4.16
2019,2,18,12,0,100900,4.13
2019,2,18,12,15,100880,4.0200000000000005
2019,2,18,12,30,100860,3.9
2019,2,18,12,45,100840,3.68
2019,2,18,13,0,100820,3.5100000000000002
2019,2,18,13,15,100800,3.39
2019,2,18,13,30,100780,3.27
2019,2,18,13,45,100760,3.25
2019,2,18,14,0,100740,3.27
2019,2,18,14,15,100730,3.45
2019,2,18,14,30,100730,3.64
2019,2,18,14,45,100720,3.84
2019,2,18,15,0,100720,3.98
2019,2,18,15,15,100720,4.15
2019,2,18,15,30,100730,4.19
2019,2,18,15,45,100740,4.22
2019,2,18,16,0,100750,4.28
2019,2,18,16,15,100760,4.34
2019,2,18,16,30,100770,4.09
2019,2,18,16,45,100780,4.0600000000000005
2019,2,18,17,0,100790,3.64
2019,2,18,17,15,100810,3.52
2019,2,18,17,30,100830,3.18
2019,2,18,17,45,100840,2.68
2019,2,18,18,0,100860,2.18
2019,2,18,18,15,100880,1.83
2019,2,18,18,30,100890,1.8
2019,2,18,18,45,100900,1.87
2019,2,18,19,0,100910,1.77
2019,2,18,19,15,100920,1.67
2019,2,18,19,30,100940,1.79
2019,2,18,19,45,100950,1.78
2019,2,18,20,0,100970,1.6600000000000001
2019,2,18,20,15,100970,1.6600000000000001
2019,2,18,20,30,100970,1.52
2019,2,18,20,45,100980,1.35
2019,2,18,21,0,100980,1.29
2019,2,18,21,15,100990,1.07
2019,2,18,21,30,100990,1.02
2019,2,18,21,45,101000,1.16
2019,2,18,22,0,101010,1.33
2019,2,18,22,15,101000,1.48
2019,2,18,22,30,100990,1.7
2019,2,18,22,45,100980,1.9000000000000001
2019,2,18,23,0,100980,2.1
2019,2,18,23,15,100980,2.32
2019,2,18,23,30,100980,2.41
2019,2,18,23,45,100980,2.5500000000000003
2019,2,19,0,0,100980,2.63
2019,2,19,0,15,100970,2.62
2019,2,19,0,30,100950,2.59
2019,2,19,0,45,100940,2.68
2019,2,19,1,0,100920,2.61
2019,2,19,1,15,100920,2.62
2019,2,19,1,30,100920,2.46
2019,2,19,1,45,100920,2.42
2019,2,19,2,0,100920,2.21
2019,2,19,2,15,100910,2
2019,2,19,2,30,100900,1.75
2019,2,19,2,45,100890,1.75
2019,2,19,3,0,100880,1.61
2019,2,19,3,15,100880,1.57
2019,2,19,3,30,100880,1.52
2019,2,19,3,45,100880,1.51
2019,2,19,4,0,100880,1.44
2019,2,19,4,15,100890,1.43
2019,2,19,4,30,100900,1.43
2019,2,19,4,45,100910,1.33
2019,2,19,5,0,100920,1.27
2019,2,19,5,15,100930,1.2
2019,2,19,5,30,100950,1.12
2019,2,19,5,45,100960,1.12
2019,2,19,6,0,100980,1.01
2019,2,19,6,15,101000,0.99
2019,2,19,6,30,101020,0.8
2019,2,19,6,45,101040,0.84
2019,2,19,7,0,101050,0.79
2019,2,19,7,15,101070,0.9500000000000001
2019,2,19,7,30,101090,1.19
2019,2,19,7,45,101110,1.5
2019,2,19,8,0,101130,1.68
2019,2,19,8,15,101150,1.8900000000000001
2019,2,19,8,30,101160,2.0100000000000002
2019,2,19,8,45,101180,2.21
2019,2,19,9,0,101200,2.25
2019,2,19,9,15,101200,2.29
2019,2,19,9,30,101210,2.5100000000000002
2019,2,19,9,45,101210,2.65
2019,2,19,10,0,101210,2.88
2019,2,19,10,15,101210,3.0700000000000003
2019,2,19,10,30,101200,3.18
2019,2,19,10,45,101190,3.3000000000000003
2019,2,19,11,0,101180,3.36
2019,2,19,11,15,101170,3.31
2019,2,19,11,30,101150,3.29
2019,2,19,11,45,101140,3.35
2019,2,19,12,0,101120,3.43
2019,2,19,12,15,101100,3.6
2019,2,19,12,30,101080,3.79
2019,2,19,12,45,101050,3.99
2019,2,19,13,0,101030,4.14
2019,2,19,13,15,101000,4.36
2019,2,19,13,30,100980,4.44
2019,2,19,13,45,100950,4.51
2019,2,19,14,0,100920,4.41
2019,2,19,14,15,100910,4.45
2019,2,19,14,30,100900,4.41
2019,2,19,14,45,100890,4.46
2019,2,19,15,0,100880,4.41
2019,2,19,15,15,100880,4.45
2019,2,19,15,30,100870,4.3100000000000005
2019,2,19,15,45,100870,4.2700000000000005
2019,2,19,16,0,100870,4.07
2019,2,19,16,15,100880,4.08
2019,2,19,16,30,100890,3.89
2019,2,19,16,45,100910,3.83
2019,2,19,17,0,100920,3.5100000000000002
2019,2,19,17,15,100930,3.33
2019,2,19,17,30,100940,3.0100000000000002
2019,2,19,17,45,100950,2.99
2019,2,19,18,0,100960,2.72
2019,2,19,18,15,100970,2.68
2019,2,19,18,30,100980,2.68
2019,2,19,18,45,100990,2.68
2019,2,19,19,0,101000,2.65
2019,2,19,19,15,101010,2.68
2019,2,19,19,30,101020,2.71
2019,2,19,19,45,101030,2.61
2019,2,19,20,0,101040,2.48
2019,2,19,20,15,101060,2.32
2019,2,19,20,30,101070,2.32
2019,2,19,20,45,101090,2.34
2019,2,19,21,0,101110,2.31
2019,2,19,21,15,101120,2.23
2019,2,19,21,30,101120,2.2
2019,2,19,21,45,101130,2.17
2019,2,19,22,0,101140,2.3000000000000003
2019,2,19,22,15,101140,2.35
2019,2,19,22,30,101140,2.39
2019,2,19,22,45,101140,2.39
2019,2,19,23,0,101140,2.46
2019,2,19,23,15,101130,2.5100000000000002
2019,2,19,23,30,101130,2.63
2019,2,19,23,45,101130,2.74
2019,2,20,0,0,101130,2.82
2019,2,20,0,15,101110,2.88
2019,2,20,0,30,101100,2.87
2019,2,20,0,45,101090,2.81
2019,2,20,1,0,101070,2.67
2019,2,20,1,15,101060,2.61
2019,2,20,1,30,101040,2.49
2019,2,20,1,45,101030,2.57
2019,2,20,2,0,101010,2.46
2019,2,20,2,15,101010,2.13
2019,2,20,2,30,101000,2.2
2019,2,20,2,45,100990,2.19
2019,2,20,3,0,100990,2.0300000000000002
2019,2,20,3,15,100990,2
2019,2,20,3,30,100990,1.87
2019,2,20,3,45,100990,1.79
2019,2,20,4,0,100990,1.6400000000000001
2019,2,20,4,15,101000,1.48
2019,2,20,4,30,101000,1.24
2019,2,20,4,45,101010,0.99
2019,2,20,5,0,101010,0.9
2019,2,20,5,15,101030,0.99
2019,2,20,5,30,101040,1.08
2019,2,20,5,45,101050,1.12
2019,2,20,6,0,101070,1.28
2019,2,20,6,15,101090,1.03
2019,2,20,6,30,101110,1.09
2019,2,20,6,45,101140,1.16
2019,2,20,7,0,101160,1.31
2019,2,20,7,15,101170,1.47
2019,2,20,7,30,101180,1.36
2019,2,20,7,45,101190,1.6400000000000001
2019,2,20,8,0,101200,2.27
2019,2,20,8,15,101210,2.7
2019,2,20,8,30,101220,3.1
2019,2,20,8,45,101230,3.34
2019,2,20,9,0,101240,3.39
2019,2,20,9,15,101240,3.67
2019,2,20,9,30,101240,3.84
2019,2,20,9,45,101240,4.01
2019,2,20,10,0,101240,4.2
