SiteID,470548,Site Timezone,8,Data Timezone,8,Longitude,121.28936,Latitude,14.181038
Year,Month,Day,Hour,Minute,surface air pressure (Pa),wind speed at 10m (m/s)
2020,7,16,14,45,100170,1.3
2020,7,16,15,0,100150,1.5
2020,7,16,15,15,100160,1.71
2020,7,16,15,30,100160,1.8
2020,7,16,15,45,100170,1.78
2020,7,16,16,0,100180,1.6500000000000001
2020,7,16,16,15,100190,1.25
2020,7,16,16,30,100200,1.08
2020,7,16,16,45,100200,0.99
2020,7,16,17,0,100210,0.88
2020,7,16,17,15,100230,0.8300000000000001
2020,7,16,17,30,100250,0.79
2020,7,16,17,45,100270,0.8
2020,7,16,18,0,100290,0.71
2020,7,16,18,15,100310,0.72
2020,7,16,18,30,100320,0.7000000000000001
2020,7,16,18,45,100340,0.87
2020,7,16,19,0,100360,0.79
2020,7,16,19,15,100360,0.89
2020,7,16,19,30,100370,0.98
2020,7,16,19,45,100380,1
2020,7,16,20,0,100390,1.34
2020,7,16,20,15,100390,1.83
2020,7,16,20,30,100400,2.02
2020,7,16,20,45,100400,2.39
2020,7,16,21,0,100410,2.33
2020,7,16,21,15,100420,2.2600000000000002
2020,7,16,21,30,100430,2.39
2020,7,16,21,45,100440,2.27
2020,7,16,22,0,100450,2.02
2020,7,16,22,15,100440,1.83
2020,7,16,22,30,100430,1.47
2020,7,16,22,45,100420,1.35
2020,7,16,23,0,100420,1.16
2020,7,16,23,15,100410,0.9500000000000001
2020,7,16,23,30,100410,0.58
2020,7,16,23,45,100400,0.67
2020,7,17,0,0,100400,0.7000000000000001
2020,7,17,0,15,100400,0.79
2020,7,17,0,30,100390,0.68
2020,7,17,0,45,100390,0.64
2020,7,17,1,0,100390,0.66
2020,7,17,1,15,100380,0.64
2020,7,17,1,30,100360,0.63
2020,7,17,1,45,100350,0.61
2020,7,17,2,0,100340,0.44
2020,7,17,2,15,100340,0.43
2020,7,17,2,30,100340,0.5
2020,7,17,2,45,100340,0.65
2020,7,17,3,0,100340,0.67
2020,7,17,3,15,100330,0.74
2020,7,17,3,30,100330,0.7000000000000001
2020,7,17,3,45,100330,0.8
2020,7,17,4,0,100330,0.76
2020,7,17,4,15,100340,0.84
2020,7,17,4,30,100340,0.8300000000000001
2020,7,17,4,45,100350,0.9
2020,7,17,5,0,100360,0.92
2020,7,17,5,15,100370,0.88
2020,7,17,5,30,100390,0.72
2020,7,17,5,45,100400,0.75
2020,7,17,6,0,100420,0.63
2020,7,17,6,15,100440,0.46
2020,7,17,6,30,100450,0.45
2020,7,17,6,45,100470,0.44
2020,7,17,7,0,100490,0.4
2020,7,17,7,15,100500,0.34
2020,7,17,7,30,100510,0.41000000000000003
2020,7,17,7,45,100520,0.49
2020,7,17,8,0,100530,0.27
2020,7,17,8,15,100530,0.3
2020,7,17,8,30,100520,0.19
2020,7,17,8,45,100520,0.36
2020,7,17,9,0,100510,0.46
2020,7,17,9,15,100510,0.52
2020,7,17,9,30,100500,0.75
2020,7,17,9,45,100490,0.8300000000000001
2020,7,17,10,0,100490,0.97
2020,7,17,10,15,100480,0.91
2020,7,17,10,30,100480,1
2020,7,17,10,45,100470,1.04
2020,7,17,11,0,100470,1.24
2020,7,17,11,15,100460,1.48
2020,7,17,11,30,100460,1.71
2020,7,17,11,45,100460,1.83
2020,7,17,12,0,100450,1.97
2020,7,17,12,15,100440,2.08
2020,7,17,12,30,100430,2.14
2020,7,17,12,45,100420,2.17
2020,7,17,13,0,100410,2.3000000000000003
2020,7,17,13,15,100390,2.41
2020,7,17,13,30,100380,2.43
2020,7,17,13,45,100370,2.33
2020,7,17,14,0,100360,2.23
2020,7,17,14,15,100350,2.11
2020,7,17,14,30,100340,2.04
2020,7,17,14,45,100330,1.95
2020,7,17,15,0,100320,1.82
2020,7,17,15,15,100320,1.76
2020,7,17,15,30,100320,1.75
2020,7,17,15,45,100310,1.55
2020,7,17,16,0,100310,1.33
2020,7,17,16,15,100310,1.16
2020,7,17,16,30,100310,1.11
2020,7,17,16,45,100310,1.12
2020,7,17,17,0,100320,1.1400000000000001
2020,7,17,17,15,100320,1.46
2020,7,17,17,30,100330,1.85
2020,7,17,17,45,100340,2.02
2020,7,17,18,0,100350,1.93
2020,7,17,18,15,100360,1.96
2020,7,17,18,30,100370,1.8900000000000001
2020,7,17,18,45,100370,1.8900000000000001
2020,7,17,19,0,100380,1.8800000000000001
2020,7,17,19,15,100390,1.68
2020,7,17,19,30,100410,1.52
2020,7,17,19,45,100420,1.36
2020,7,17,20,0,100430,1.3
2020,7,17,20,15,100440,1.21
2020,7,17,20,30,100440,1.06
2020,7,17,20,45,100450,1.01
2020,7,17,21,0,100450,0.99
2020,7,17,21,15,100460,0.99
2020,7,17,21,30,100460,0.89
2020,7,17,21,45,100460,0.87
2020,7,17,22,0,100470,0.85
2020,7,17,22,15,100470,0.79
2020,7,17,22,30,100470,0.89
2020,7,17,22,45,100470,0.99
2020,7,17,23,0,100470,1.07
2020,7,17,23,15,100460,1.05
2020,7,17,23,30,100450,1.08
2020,7,17,23,45,100440,1.21
2020,7,18,0,0,100430,1.07
2020,7,18,0,15,100410,0.96
2020,7,18,0,30,100390,0.89
2020,7,18,0,45,100370,0.89
2020,7,18,1,0,100350,0.64
2020,7,18,1,15,100350,0.58
2020,7,18,1,30,100350,0.65
2020,7,18,1,45,100350,0.73
2020,7,18,2,0,100350,0.77
2020,7,18,2,15,100350,0.77
2020,7,18,2,30,100340,0.85
2020,7,18,2,45,100340,0.92
2020,7,18,3,0,100330,0.92
2020,7,18,3,15,100330,0.99
2020,7,18,3,30,100330,0.9500000000000001
2020,7,18,3,45,100320,0.9
2020,7,18,4,0,100320,0.81
2020,7,18,4,15,100320,0.7000000000000001
2020,7,18,4,30,100330,0.7000000000000001
2020,7,18,4,45,100330,0.56
2020,7,18,5,0,100330,0.45
2020,7,18,5,15,100340,0.52
2020,7,18,5,30,100350,0.64
2020,7,18,5,45,100360,0.66
2020,7,18,6,0,100360,0.84
2020,7,18,6,15,100390,0.72
2020,7,18,6,30,100410,0.58
2020,7,18,6,45,100430,0.59
2020,7,18,7,0,100460,0.68
2020,7,18,7,15,100460,0.7000000000000001
2020,7,18,7,30,100460,0.49
2020,7,18,7,45,100470,0.7000000000000001
2020,7,18,8,0,100470,1.35
2020,7,18,8,15,100470,1.81
2020,7,18,8,30,100470,2.18
2020,7,18,8,45,100470,2.35
2020,7,18,9,0,100470,2.47
2020,7,18,9,15,100480,2.73
2020,7,18,9,30,100480,2.84
2020,7,18,9,45,100490,3.02
2020,7,18,10,0,100500,3.12
2020,7,18,10,15,100490,3.18
2020,7,18,10,30,100470,3.2
2020,7,18,10,45,100460,3.23
2020,7,18,11,0,100450,3.23
2020,7,18,11,15,100440,3.2800000000000002
2020,7,18,11,30,100440,3.24
2020,7,18,11,45,100430,3.18
2020,7,18,12,0,100420,3.0500000000000003
2020,7,18,12,15,100400,2.95
2020,7,18,12,30,100380,2.7600000000000002
2020,7,18,12,45,100360,2.61
2020,7,18,13,0,100340,2.31
2020,7,18,13,15,100330,2.22
2020,7,18,13,30,100310,2.11
2020,7,18,13,45,100300,2.4
2020,7,18,14,0,100280,2.49
2020,7,18,14,15,100280,2.77
2020,7,18,14,30,100280,2.95
2020,7,18,14,45,100280,3.11
2020,7,18,15,0,100280,2.96
2020,7,18,15,15,100280,3.29
2020,7,18,15,30,100280,3.2600000000000002
2020,7,18,15,45,100280,3.37
2020,7,18,16,0,100270,3.22
2020,7,18,16,15,100280,3.14
2020,7,18,16,30,100280,2.93
2020,7,18,16,45,100290,2.67
2020,7,18,17,0,100290,2.43
2020,7,18,17,15,100300,2.33
2020,7,18,17,30,100300,2.14
2020,7,18,17,45,100310,2
2020,7,18,18,0,100310,2.02
2020,7,18,18,15,100330,2.15
2020,7,18,18,30,100340,2.2800000000000002
2020,7,18,18,45,100360,2.25
2020,7,18,19,0,100370,2.18
2020,7,18,19,15,100380,2.3000000000000003
2020,7,18,19,30,100390,2.33
2020,7,18,19,45,100400,2.33
2020,7,18,20,0,100400,2.39
2020,7,18,20,15,100400,2.34
2020,7,18,20,30,100400,2.31
2020,7,18,20,45,100400,2.25
2020,7,18,21,0,100400,2.27
2020,7,18,21,15,100400,2.14
2020,7,18,21,30,100410,1.99
2020,7,18,21,45,100410,1.79
2020,7,18,22,0,100420,1.56
2020,7,18,22,15,100410,1.3
2020,7,18,22,30,100410,1.1300000000000001
2020,7,18,22,45,100400,1.05
2020,7,18,23,0,100390,0.92
2020,7,18,23,15,100390,0.92
2020,7,18,23,30,100380,0.92
2020,7,18,23,45,100370,0.91
2020,7,19,0,0,100370,0.9500000000000001
2020,7,19,0,15,100360,0.85
2020,7,19,0,30,100360,0.86
2020,7,19,0,45,100360,0.92
2020,7,19,1,0,100360,1.02
2020,7,19,1,15,100340,0.97
2020,7,19,1,30,100330,0.97
2020,7,19,1,45,100310,0.89
2020,7,19,2,0,100300,0.92
2020,7,19,2,15,100290,0.86
2020,7,19,2,30,100270,0.8300000000000001
2020,7,19,2,45,100260,0.85
2020,7,19,3,0,100250,0.77
2020,7,19,3,15,100250,0.78
2020,7,19,3,30,100250,0.86
2020,7,19,3,45,100250,0.77
2020,7,19,4,0,100250,0.73
2020,7,19,4,15,100250,0.77
2020,7,19,4,30,100260,0.81
2020,7,19,4,45,100270,0.9400000000000001
2020,7,19,5,0,100270,0.89
2020,7,19,5,15,100290,0.84
2020,7,19,5,30,100300,0.88
2020,7,19,5,45,100310,0.85
2020,7,19,6,0,100320,1.02
2020,7,19,6,15,100340,1.08
2020,7,19,6,30,100350,1.25
2020,7,19,6,45,100360,1.55
2020,7,19,7,0,100380,1.77
2020,7,19,7,15,100380,2.08
2020,7,19,7,30,100370,2.39
2020,7,19,7,45,100370,2.6
2020,7,19,8,0,100370,2.69
2020,7,19,8,15,100380,2.68
2020,7,19,8,30,100380,2.83
2020,7,19,8,45,100390,2.92
2020,7,19,9,0,100390,2.95
2020,7,19,9,15,100390,2.96
2020,7,19,9,30,100390,2.87
2020,7,19,9,45,100390,2.79
2020,7,19,10,0,100390,2.62
2020,7,19,10,15,100380,2.52
2020,7,19,10,30,100370,2.43
2020,7,19,10,45,100360,2.45
2020,7,19,11,0,100360,2.3000000000000003
2020,7,19,11,15,100350,2.24
2020,7,19,11,30,100330,2.2600000000000002
2020,7,19,11,45,100320,2.38
2020,7,19,12,0,100310,2.37
2020,7,19,12,15,100310,2.42
2020,7,19,12,30,100300,2.5100000000000002
2020,7,19,12,45,100300,2.7600000000000002
2020,7,19,13,0,100290,2.9
2020,7,19,13,15,100280,3.2
2020,7,19,13,30,100260,3.37
2020,7,19,13,45,100240,3.46
2020,7,19,14,0,100230,3.4
2020,7,19,14,15,100220,3.37
2020,7,19,14,30,100220,3.27
2020,7,19,14,45,100210,3.2
2020,7,19,15,0,100210,3.18
2020,7,19,15,15,100200,3.36
2020,7,19,15,30,100200,3.41
2020,7,19,15,45,100200,3.38
2020,7,19,16,0,100200,3.17
2020,7,19,16,15,100210,3.08
2020,7,19,16,30,100220,2.84
2020,7,19,16,45,100230,2.64
2020,7,19,17,0,100230,2.5100000000000002
2020,7,19,17,15,100240,2.42
2020,7,19,17,30,100250,2.41
2020,7,19,17,45,100260,2.39
2020,7,19,18,0,100270,2.4
2020,7,19,18,15,100280,2.4
2020,7,19,18,30,100280,2.48
2020,7,19,18,45,100290,2.39
2020,7,19,19,0,100300,2.22
2020,7,19,19,15,100310,2.18
2020,7,19,19,30,100320,2.08
2020,7,19,19,45,100330,2.02
2020,7,19,20,0,100340,1.99
2020,7,19,20,15,100350,1.93
2020,7,19,20,30,100350,1.81
2020,7,19,20,45,100360,1.82
2020,7,19,21,0,100370,1.78
2020,7,19,21,15,100380,1.8
2020,7,19,21,30,100390,1.71
2020,7,19,21,45,100400,1.6300000000000001
2020,7,19,22,0,100410,1.43
2020,7,19,22,15,100400,1.4000000000000001
2020,7,19,22,30,100400,1.36
2020,7,19,22,45,100390,1.3900000000000001
2020,7,19,23,0,100380,1.36
2020,7,19,23,15,100390,1.21
2020,7,19,23,30,100390,1.22
2020,7,19,23,45,100400,1.17
2020,7,20,0,0,100400,1.09
2020,7,20,0,15,100390,1.1300000000000001
2020,7,20,0,30,100380,1.12
2020,7,20,0,45,100370,1.04
2020,7,20,1,0,100360,1
2020,7,20,1,15,100340,1.11
2020,7,20,1,30,100330,1.16
2020,7,20,1,45,100310,1.19
2020,7,20,2,0,100300,1.16
2020,7,20,2,15,100300,1.08
2020,7,20,2,30,100300,1.02
2020,7,20,2,45,100300,0.92
2020,7,20,3,0,100300,0.87
2020,7,20,3,15,100300,0.74
2020,7,20,3,30,100300,0.67
2020,7,20,3,45,100300,0.59
2020,7,20,4,0,100290,0.64
2020,7,20,4,15,100290,0.8
2020,7,20,4,30,100290,0.71
2020,7,20,4,45,100290,0.67
2020,7,20,5,0,100290,0.64
2020,7,20,5,15,100300,0.65
2020,7,20,5,30,100310,0.71
2020,7,20,5,45,100320,0.75
2020,7,20,6,0,100330,0.74
2020,7,20,6,15,100340,0.67
2020,7,20,6,30,100350,0.65
2020,7,20,6,45,100360,0.76
2020,7,20,7,0,100380,0.76
2020,7,20,7,15,100380,1.01
2020,7,20,7,30,100390,1.31
2020,7,20,7,45,100400,1.45
2020,7,20,8,0,100410,1.54
2020,7,20,8,15,100410,1.6
2020,7,20,8,30,100410,1.6
2020,7,20,8,45,100410,1.55
2020,7,20,9,0,100410,1.47
2020,7,20,9,15,100420,1.3
2020,7,20,9,30,100420,1.2
2020,7,20,9,45,100430,1.1400000000000001
2020,7,20,10,0,100430,1.07
2020,7,20,10,15,100420,1.03
2020,7,20,10,30,100400,1.16
2020,7,20,10,45,100390,1.26
2020,7,20,11,0,100380,1.43
2020,7,20,11,15,100370,1.6300000000000001
2020,7,20,11,30,100360,1.93
2020,7,20,11,45,100350,1.92
2020,7,20,12,0,100340,1.97
2020,7,20,12,15,100330,1.84
2020,7,20,12,30,100330,1.8900000000000001
2020,7,20,12,45,100320,1.68
2020,7,20,13,0,100320,1.67
2020,7,20,13,15,100310,1.62
2020,7,20,13,30,100300,1.8
2020,7,20,13,45,100290,1.93
2020,7,20,14,0,100280,2.02
2020,7,20,14,15,100260,1.94
2020,7,20,14,30,100250,2.08
2020,7,20,14,45,100230,2.05
2020,7,20,15,0,100220,2.21
2020,7,20,15,15,100220,2.2
2020,7,20,15,30,100210,2.24
2020,7,20,15,45,100210,2.13
2020,7,20,16,0,100200,1.93
2020,7,20,16,15,100200,1.7
2020,7,20,16,30,100210,1.67
2020,7,20,16,45,100210,1.56
2020,7,20,17,0,100220,1.16
2020,7,20,17,15,100230,0.58
2020,7,20,17,30,100250,0.27
2020,7,20,17,45,100270,0.26
2020,7,20,18,0,100280,0.06
2020,7,20,18,15,100300,0.37
2020,7,20,18,30,100310,0.61
2020,7,20,18,45,100330,0.89
2020,7,20,19,0,100340,0.85
2020,7,20,19,15,100350,0.9500000000000001
2020,7,20,19,30,100350,0.86
2020,7,20,19,45,100360,0.77
2020,7,20,20,0,100360,0.74
2020,7,20,20,15,100370,0.72
2020,7,20,20,30,100390,0.68
2020,7,20,20,45,100400,0.78
2020,7,20,21,0,100410,0.79
2020,7,20,21,15,100420,0.8300000000000001
2020,7,20,21,30,100420,0.89
2020,7,20,21,45,100430,1
2020,7,20,22,0,100430,0.99
2020,7,20,22,15,100430,0.9500000000000001
2020,7,20,22,30,100420,1
2020,7,20,22,45,100410,1.07
2020,7,20,23,0,100400,1.01
2020,7,20,23,15,100410,1.08
2020,7,20,23,30,100410,1.2
2020,7,20,23,45,100420,1.3
2020,7,21,0,0,100420,1.53
2020,7,21,0,15,100410,1.62
2020,7,21,0,30,100390,1.48
2020,7,21,0,45,100380,1.58
2020,7,21,1,0,100370,1.56
2020,7,21,1,15,100350,1.41
2020,7,21,1,30,100330,1.35
2020,7,21,1,45,100310,1.36
2020,7,21,2,0,100300,1.25
2020,7,21,2,15,100300,1.35
2020,7,21,2,30,100300,1.55
2020,7,21,2,45,100310,1.8
2020,7,21,3,0,100310,1.93
2020,7,21,3,15,100320,1.92
2020,7,21,3,30,100330,1.82
2020,7,21,3,45,100330,1.83
2020,7,21,4,0,100340,1.67
2020,7,21,4,15,100340,1.59
2020,7,21,4,30,100330,1.5
2020,7,21,4,45,100320,1.3900000000000001
2020,7,21,5,0,100320,1.3
2020,7,21,5,15,100330,1.27
2020,7,21,5,30,100350,1.31
2020,7,21,5,45,100360,1.37
2020,7,21,6,0,100370,1.55
2020,7,21,6,15,100390,1.58
2020,7,21,6,30,100410,1.46
2020,7,21,6,45,100420,1.46
2020,7,21,7,0,100440,1.6
2020,7,21,7,15,100450,1.73
2020,7,21,7,30,100460,1.68
2020,7,21,7,45,100470,1.87
2020,7,21,8,0,100480,2.0300000000000002
2020,7,21,8,15,100480,2.16
2020,7,21,8,30,100480,2.1
2020,7,21,8,45,100480,2.1
2020,7,21,9,0,100480,1.95
2020,7,21,9,15,100480,1.9100000000000001
2020,7,21,9,30,100490,1.8
2020,7,21,9,45,100490,1.77
2020,7,21,10,0,100500,1.7
2020,7,21,10,15,100480,1.6400000000000001
2020,7,21,10,30,100470,1.55
2020,7,21,10,45,100450,1.56
2020,7,21,11,0,100440,1.3800000000000001
2020,7,21,11,15,100430,1.22
2020,7,21,11,30,100420,1.05
2020,7,21,11,45,100410,1.03
2020,7,21,12,0,100400,0.86
2020,7,21,12,15,100390,0.96
2020,7,21,12,30,100380,1.02
2020,7,21,12,45,100370,1.17
2020,7,21,13,0,100360,1.29
2020,7,21,13,15,100350,1.3900000000000001
2020,7,21,13,30,100350,1.3
2020,7,21,13,45,100340,1.29
2020,7,21,14,0,100340,1.26
2020,7,21,14,15,100330,1.21
2020,7,21,14,30,100320,1.1300000000000001
2020,7,21,14,45,100310,1.08
2020,7,21,15,0,100290,1.21
2020,7,21,15,15,100300,2.14
2020,7,21,15,30,100320,2.88
2020,7,21,15,45,100330,2.98
2020,7,21,16,0,100340,2.7600000000000002
2020,7,21,16,15,100330,2.8000000000000003
2020,7,21,16,30,100330,2.8000000000000003
2020,7,21,16,45,100330,2.79
2020,7,21,17,0,100320,2.63
2020,7,21,17,15,100330,2.5300000000000002
2020,7,21,17,30,100350,2.27
2020,7,21,17,45,100360,2.19
2020,7,21,18,0,100370,2.04
2020,7,21,18,15,100380,2.09
2020,7,21,18,30,100390,2.13
2020,7,21,18,45,100400,1.99
2020,7,21,19,0,100400,1.67
2020,7,21,19,15,100410,1.4000000000000001
2020,7,21,19,30,100410,1.1500000000000001
2020,7,21,19,45,100410,0.99
2020,7,21,20,0,100420,0.76
2020,7,21,20,15,100430,0.72
2020,7,21,20,30,100440,0.8300000000000001
2020,7,21,20,45,100450,0.96
2020,7,21,21,0,100470,1.06
2020,7,21,21,15,100480,1.16
2020,7,21,21,30,100490,1.21
2020,7,21,21,45,100500,1.25
2020,7,21,22,0,100510,1.29
2020,7,21,22,15,100510,1.32
2020,7,21,22,30,100510,1.32
2020,7,21,22,45,100510,1.16
2020,7,21,23,0,100510,1.21
2020,7,21,23,15,100490,1.07
2020,7,21,23,30,100470,0.97
2020,7,21,23,45,100460,0.87
2020,7,22,0,0,100440,0.7000000000000001
2020,7,22,0,15,100430,0.6900000000000001
2020,7,22,0,30,100430,0.77
2020,7,22,0,45,100420,0.79
2020,7,22,1,0,100410,0.85
2020,7,22,1,15,100400,0.9500000000000001
2020,7,22,1,30,100390,0.9500000000000001
2020,7,22,1,45,100390,0.84
2020,7,22,2,0,100380,0.8200000000000001
2020,7,22,2,15,100370,0.71
2020,7,22,2,30,100360,0.64
2020,7,22,2,45,100350,0.5700000000000001
2020,7,22,3,0,100350,0.54
2020,7,22,3,15,100340,0.55
2020,7,22,3,30,100340,0.59
2020,7,22,3,45,100340,0.56
2020,7,22,4,0,100340,0.61
2020,7,22,4,15,100340,0.55
2020,7,22,4,30,100340,0.64
2020,7,22,4,45,100340,0.59
2020,7,22,5,0,100340,0.58
2020,7,22,5,15,100340,0.64
2020,7,22,5,30,100350,0.67
2020,7,22,5,45,100360,0.72
2020,7,22,6,0,100360,0.7000000000000001
2020,7,22,6,15,100380,0.77
2020,7,22,6,30,100390,0.74
2020,7,22,6,45,100400,0.64
2020,7,22,7,0,100420,0.39
2020,7,22,7,15,100430,0.36
2020,7,22,7,30,100430,0.51
2020,7,22,7,45,100440,0.75
2020,7,22,8,0,100440,0.74
2020,7,22,8,15,100450,0.74
2020,7,22,8,30,100450,0.74
2020,7,22,8,45,100450,0.9
2020,7,22,9,0,100460,0.9500000000000001
2020,7,22,9,15,100450,1.03
2020,7,22,9,30,100450,1
2020,7,22,9,45,100450,1.08
2020,7,22,10,0,100450,1.1400000000000001
2020,7,22,10,15,100440,1.23
2020,7,22,10,30,100430,1.2
2020,7,22,10,45,100420,1.32
2020,7,22,11,0,100410,1.3900000000000001
2020,7,22,11,15,100400,1.5
2020,7,22,11,30,100400,1.49
2020,7,22,11,45,100400,1.49
2020,7,22,12,0,100390,1.46
2020,7,22,12,15,100390,1.3900000000000001
2020,7,22,12,30,100380,1.26
2020,7,22,12,45,100370,1.28
2020,7,22,13,0,100360,1.26
2020,7,22,13,15,100350,1.17
2020,7,22,13,30,100340,1.01
2020,7,22,13,45,100330,1.17
2020,7,22,14,0,100320,1.28
2020,7,22,14,15,100310,1.36
2020,7,22,14,30,100300,1.3900000000000001
2020,7,22,14,45,100300,1.61
2020,7,22,15,0,100290,1.94
2020,7,22,15,15,100300,2.05
2020,7,22,15,30,100300,2.0300000000000002
2020,7,22,15,45,100300,1.94
2020,7,22,16,0,100310,1.71
2020,7,22,16,15,100310,1.59
2020,7,22,16,30,100310,1.52
2020,7,22,16,45,100300,1.44
2020,7,22,17,0,100300,1.22
2020,7,22,17,15,100310,1.04
2020,7,22,17,30,100320,0.96
2020,7,22,17,45,100320,0.84
2020,7,22,18,0,100330,0.9
2020,7,22,18,15,100330,0.74
2020,7,22,18,30,100340,0.68
2020,7,22,18,45,100340,0.92
2020,7,22,19,0,100350,1.08
2020,7,22,19,15,100360,1.17
2020,7,22,19,30,100370,1.26
2020,7,22,19,45,100380,1.54
2020,7,22,20,0,100390,1.72
2020,7,22,20,15,100390,1.61
2020,7,22,20,30,100390,1.56
2020,7,22,20,45,100390,1.6
2020,7,22,21,0,100390,1.52
2020,7,22,21,15,100400,1.42
2020,7,22,21,30,100410,1.49
2020,7,22,21,45,100420,1.49
2020,7,22,22,0,100430,1.55
2020,7,22,22,15,100420,1.56
2020,7,22,22,30,100420,1.61
2020,7,22,22,45,100410,1.68
2020,7,22,23,0,100410,1.68
2020,7,22,23,15,100400,1.67
2020,7,22,23,30,100390,1.68
2020,7,22,23,45,100370,1.67
2020,7,23,0,0,100360,1.52
2020,7,23,0,15,100360,1.5
2020,7,23,0,30,100350,1.3900000000000001
2020,7,23,0,45,100340,1.37
2020,7,23,1,0,100330,1.36
2020,7,23,1,15,100330,1.33
2020,7,23,1,30,100320,1.35
2020,7,23,1,45,100310,1.36
2020,7,23,2,0,100300,1.24
2020,7,23,2,15,100300,1.11
2020,7,23,2,30,100300,0.9500000000000001
2020,7,23,2,45,100300,0.97
2020,7,23,3,0,100300,0.9500000000000001
2020,7,23,3,15,100300,1.08
2020,7,23,3,30,100300,1.12
2020,7,23,3,45,100310,1.26
2020,7,23,4,0,100310,1.17
2020,7,23,4,15,100320,1.21
2020,7,23,4,30,100340,1.33
2020,7,23,4,45,100350,1.3800000000000001
2020,7,23,5,0,100370,1.31
2020,7,23,5,15,100370,1.21
2020,7,23,5,30,100380,0.9400000000000001
2020,7,23,5,45,100380,0.8300000000000001
2020,7,23,6,0,100380,0.6900000000000001
2020,7,23,6,15,100390,0.61
2020,7,23,6,30,100400,0.58
2020,7,23,6,45,100410,0.54
2020,7,23,7,0,100420,0.6
2020,7,23,7,15,100420,0.7000000000000001
2020,7,23,7,30,100420,0.76
2020,7,23,7,45,100410,1.11
2020,7,23,8,0,100410,1.49
2020,7,23,8,15,100410,1.56
2020,7,23,8,30,100420,1.69
2020,7,23,8,45,100420,1.79
2020,7,23,9,0,100420,1.74
2020,7,23,9,15,100420,1.68
2020,7,23,9,30,100410,1.69
2020,7,23,9,45,100410,1.69
2020,7,23,10,0,100410,1.61
2020,7,23,10,15,100390,1.7
2020,7,23,10,30,100380,1.67
2020,7,23,10,45,100370,1.73
2020,7,23,11,0,100360,1.77
2020,7,23,11,15,100360,1.78
2020,7,23,11,30,100370,1.77
2020,7,23,11,45,100370,1.79
2020,7,23,12,0,100380,1.93
2020,7,23,12,15,100370,1.9100000000000001
2020,7,23,12,30,100370,1.92
2020,7,23,12,45,100360,2
2020,7,23,13,0,100360,2.02
2020,7,23,13,15,100340,2.1
2020,7,23,13,30,100330,1.99
2020,7,23,13,45,100320,1.95
2020,7,23,14,0,100310,1.73
2020,7,23,14,15,100310,1.6300000000000001
2020,7,23,14,30,100310,1.45
2020,7,23,14,45,100310,1.32
2020,7,23,15,0,100310,1.3
2020,7,23,15,15,100310,1.46
2020,7,23,15,30,100300,1.35
2020,7,23,15,45,100300,1.46
2020,7,23,16,0,100300,1.42
2020,7,23,16,15,100300,1.51
2020,7,23,16,30,100300,1.29
2020,7,23,16,45,100300,1.3900000000000001
2020,7,23,17,0,100300,1.33
2020,7,23,17,15,100310,1.44
2020,7,23,17,30,100320,1.36
2020,7,23,17,45,100330,1.52
2020,7,23,18,0,100330,1.61
2020,7,23,18,15,100350,1.76
2020,7,23,18,30,100360,1.75
2020,7,23,18,45,100370,1.86
2020,7,23,19,0,100380,1.75
2020,7,23,19,15,100380,1.72
2020,7,23,19,30,100380,1.6
2020,7,23,19,45,100380,1.48
2020,7,23,20,0,100380,1.36
2020,7,23,20,15,100390,1.28
2020,7,23,20,30,100390,1.26
2020,7,23,20,45,100400,1.26
2020,7,23,21,0,100400,1.28
2020,7,23,21,15,100410,1.27
2020,7,23,21,30,100410,1.11
2020,7,23,21,45,100420,1.11
2020,7,23,22,0,100420,1.06
2020,7,23,22,15,100410,0.99
2020,7,23,22,30,100400,0.9500000000000001
2020,7,23,22,45,100390,0.9400000000000001
2020,7,23,23,0,100380,0.81
2020,7,23,23,15,100390,0.74
2020,7,23,23,30,100390,0.74
2020,7,23,23,45,100400,0.8
2020,7,24,0,0,100400,0.85
2020,7,24,0,15,100400,0.8300000000000001
2020,7,24,0,30,100390,0.91
2020,7,24,0,45,100390,0.92
2020,7,24,1,0,100390,0.9500000000000001
2020,7,24,1,15,100380,1.02
2020,7,24,1,30,100370,0.93
2020,7,24,1,45,100370,0.8300000000000001
2020,7,24,2,0,100360,0.77
2020,7,24,2,15,100360,0.6900000000000001
2020,7,24,2,30,100360,0.5700000000000001
2020,7,24,2,45,100360,0.48
2020,7,24,3,0,100350,0.37
2020,7,24,3,15,100360,0.43
2020,7,24,3,30,100370,0.3
2020,7,24,3,45,100370,0.49
2020,7,24,4,0,100380,0.63
2020,7,24,4,15,100380,0.8200000000000001
2020,7,24,4,30,100390,0.8300000000000001
2020,7,24,4,45,100390,0.8300000000000001
2020,7,24,5,0,100390,0.79
2020,7,24,5,15,100400,0.8200000000000001
2020,7,24,5,30,100410,0.8
2020,7,24,5,45,100410,0.81
2020,7,24,6,0,100420,0.81
2020,7,24,6,15,100430,0.77
2020,7,24,6,30,100430,0.74
2020,7,24,6,45,100440,0.64
2020,7,24,7,0,100450,0.59
2020,7,24,7,15,100460,0.65
2020,7,24,7,30,100460,0.68
2020,7,24,7,45,100470,0.8
2020,7,24,8,0,100470,0.81
2020,7,24,8,15,100480,0.8200000000000001
2020,7,24,8,30,100490,0.8300000000000001
2020,7,24,8,45,100500,0.89
2020,7,24,9,0,100500,0.9500000000000001
