SiteID,470548,Site Timezone,8,Data Timezone,8,Longitude,121.28936,Latitude,14.181038
Year,Month,Day,Hour,Minute,surface air pressure (Pa),wind speed at 10m (m/s)
2021,2,27,14,15,100340,3.87
2021,2,27,14,30,100330,4.0200000000000005
2021,2,27,14,45,100320,4.09
2021,2,27,15,0,100310,4.23
2021,2,27,15,15,100310,4.32
2021,2,27,15,30,100310,4.32
2021,2,27,15,45,100300,4.19
2021,2,27,16,0,100300,4.03
2021,2,27,16,15,100310,3.97
2021,2,27,16,30,100310,3.94
2021,2,27,16,45,100320,3.75
2021,2,27,17,0,100330,3.64
2021,2,27,17,15,100340,3.47
2021,2,27,17,30,100350,3.19
2021,2,27,17,45,100360,2.88
2021,2,27,18,0,100370,2.75
2021,2,27,18,15,100380,2.84
2021,2,27,18,30,100390,2.74
2021,2,27,18,45,100400,2.85
2021,2,27,19,0,100420,2.96
2021,2,27,19,15,100430,3.04
2021,2,27,19,30,100450,3.15
2021,2,27,19,45,100460,3.09
2021,2,27,20,0,100480,3.0100000000000002
2021,2,27,20,15,100490,2.91
2021,2,27,20,30,100500,2.83
2021,2,27,20,45,100520,2.71
2021,2,27,21,0,100530,2.66
2021,2,27,21,15,100530,2.64
2021,2,27,21,30,100540,2.65
2021,2,27,21,45,100540,2.65
2021,2,27,22,0,100540,2.65
2021,2,27,22,15,100540,2.61
2021,2,27,22,30,100540,2.64
2021,2,27,22,45,100540,2.63
2021,2,27,23,0,100550,2.7
2021,2,27,23,15,100540,2.64
2021,2,27,23,30,100540,2.7
2021,2,27,23,45,100540,2.71
2021,2,28,0,0,100530,2.88
2021,2,28,0,15,100530,2.73
2021,2,28,0,30,100520,2.68
2021,2,28,0,45,100510,2.59
2021,2,28,1,0,100500,2.5
2021,2,28,1,15,100490,2.5300000000000002
2021,2,28,1,30,100480,2.46
2021,2,28,1,45,100470,2.33
2021,2,28,2,0,100460,2.22
2021,2,28,2,15,100460,2.16
2021,2,28,2,30,100450,2.2800000000000002
2021,2,28,2,45,100450,2.32
2021,2,28,3,0,100450,2.21
2021,2,28,3,15,100450,2.24
2021,2,28,3,30,100450,2.25
2021,2,28,3,45,100450,2.31
2021,2,28,4,0,100450,2.29
2021,2,28,4,15,100460,2.27
2021,2,28,4,30,100470,2.21
2021,2,28,4,45,100480,2.18
2021,2,28,5,0,100490,2.27
2021,2,28,5,15,100510,2.29
2021,2,28,5,30,100530,2.31
2021,2,28,5,45,100550,2.36
2021,2,28,6,0,100560,2.2600000000000002
2021,2,28,6,15,100590,2.23
2021,2,28,6,30,100610,2.15
2021,2,28,6,45,100640,1.8900000000000001
2021,2,28,7,0,100660,1.8800000000000001
2021,2,28,7,15,100670,2.02
2021,2,28,7,30,100690,2.29
2021,2,28,7,45,100700,2.74
2021,2,28,8,0,100710,3.08
2021,2,28,8,15,100720,3.2600000000000002
2021,2,28,8,30,100730,3.5500000000000003
2021,2,28,8,45,100740,3.86
2021,2,28,9,0,100750,3.94
2021,2,28,9,15,100760,4.0200000000000005
2021,2,28,9,30,100760,4.09
2021,2,28,9,45,100770,4.08
2021,2,28,10,0,100770,4.15
2021,2,28,10,15,100760,4.2700000000000005
2021,2,28,10,30,100760,4.29
2021,2,28,10,45,100750,4.33
2021,2,28,11,0,100740,4.34
2021,2,28,11,15,100720,4.5200000000000005
2021,2,28,11,30,100710,4.67
2021,2,28,11,45,100690,4.78
2021,2,28,12,0,100680,4.8100000000000005
2021,2,28,12,15,100670,4.75
2021,2,28,12,30,100650,4.74
2021,2,28,12,45,100640,4.74
2021,2,28,13,0,100630,4.67
2021,2,28,13,15,100600,4.7
2021,2,28,13,30,100580,4.64
2021,2,28,13,45,100550,4.67
2021,2,28,14,0,100530,4.61
2021,2,28,14,15,100520,4.71
2021,2,28,14,30,100510,4.66
2021,2,28,14,45,100510,4.66
2021,2,28,15,0,100500,4.61
2021,2,28,15,15,100500,4.5600000000000005
2021,2,28,15,30,100490,4.43
2021,2,28,15,45,100490,4.3500000000000005
2021,2,28,16,0,100490,4.28
2021,2,28,16,15,100490,4.32
2021,2,28,16,30,100500,4.15
2021,2,28,16,45,100500,4.07
2021,2,28,17,0,100510,3.83
2021,2,28,17,15,100520,3.5700000000000003
2021,2,28,17,30,100530,3.37
2021,2,28,17,45,100550,3.13
2021,2,28,18,0,100560,2.8000000000000003
2021,2,28,18,15,100570,2.91
2021,2,28,18,30,100580,2.95
2021,2,28,18,45,100580,3.16
2021,2,28,19,0,100590,3.14
2021,2,28,19,15,100600,3.18
2021,2,28,19,30,100610,3.2800000000000002
2021,2,28,19,45,100620,3.39
2021,2,28,20,0,100630,3.21
2021,2,28,20,15,100640,3.17
2021,2,28,20,30,100640,3.18
2021,2,28,20,45,100650,3.08
2021,2,28,21,0,100650,2.97
2021,2,28,21,15,100650,2.93
2021,2,28,21,30,100660,2.9
2021,2,28,21,45,100660,2.96
2021,2,28,22,0,100660,2.81
2021,2,28,22,15,100660,2.74
2021,2,28,22,30,100660,2.84
2021,2,28,22,45,100650,3.0500000000000003
2021,2,28,23,0,100650,3.22
2021,2,28,23,15,100650,3.18
2021,2,28,23,30,100650,3.2
2021,2,28,23,45,100660,3.12
2021,3,1,0,0,100660,3.08
2021,3,1,0,15,100640,2.89
2021,3,1,0,30,100630,2.75
2021,3,1,0,45,100610,2.59
2021,3,1,1,0,100600,2.5500000000000003
2021,3,1,1,15,100600,2.5100000000000002
2021,3,1,1,30,100600,2.46
2021,3,1,1,45,100610,2.48
2021,3,1,2,0,100610,2.39
2021,3,1,2,15,100610,2.29
2021,3,1,2,30,100620,2.22
2021,3,1,2,45,100620,2.17
2021,3,1,3,0,100620,2.09
2021,3,1,3,15,100620,2.17
2021,3,1,3,30,100620,2.08
2021,3,1,3,45,100610,2
2021,3,1,4,0,100610,1.92
2021,3,1,4,15,100610,1.82
2021,3,1,4,30,100620,1.74
2021,3,1,4,45,100620,1.77
2021,3,1,5,0,100620,1.6400000000000001
2021,3,1,5,15,100640,1.54
2021,3,1,5,30,100660,1.53
2021,3,1,5,45,100690,1.6400000000000001
2021,3,1,6,0,100710,1.6500000000000001
2021,3,1,6,15,100720,1.75
2021,3,1,6,30,100740,1.6400000000000001
2021,3,1,6,45,100750,1.56
2021,3,1,7,0,100770,1.75
2021,3,1,7,15,100780,2.05
2021,3,1,7,30,100800,2.2800000000000002
2021,3,1,7,45,100820,2.37
2021,3,1,8,0,100830,2.29
2021,3,1,8,15,100840,2.22
2021,3,1,8,30,100850,2.1
2021,3,1,8,45,100860,2.06
2021,3,1,9,0,100870,1.99
2021,3,1,9,15,100880,2.02
2021,3,1,9,30,100890,2.1
2021,3,1,9,45,100900,2.14
2021,3,1,10,0,100920,2.22
2021,3,1,10,15,100900,2.45
2021,3,1,10,30,100890,2.72
2021,3,1,10,45,100880,2.83
2021,3,1,11,0,100860,3
2021,3,1,11,15,100850,3.11
2021,3,1,11,30,100830,3.12
2021,3,1,11,45,100810,3.18
2021,3,1,12,0,100790,3.25
2021,3,1,12,15,100760,3.41
2021,3,1,12,30,100740,3.5700000000000003
2021,3,1,12,45,100710,3.71
2021,3,1,13,0,100690,3.83
2021,3,1,13,15,100670,4.04
2021,3,1,13,30,100650,4.2
2021,3,1,13,45,100630,4.22
2021,3,1,14,0,100610,4.26
2021,3,1,14,15,100600,4.28
2021,3,1,14,30,100590,4.33
2021,3,1,14,45,100590,4.3
2021,3,1,15,0,100580,4.2700000000000005
2021,3,1,15,15,100580,4.22
2021,3,1,15,30,100580,4.18
2021,3,1,15,45,100580,4.25
2021,3,1,16,0,100580,4.2
2021,3,1,16,15,100590,4.14
2021,3,1,16,30,100610,4.04
2021,3,1,16,45,100620,3.72
2021,3,1,17,0,100640,3.56
2021,3,1,17,15,100640,3.31
2021,3,1,17,30,100650,2.94
2021,3,1,17,45,100660,2.45
2021,3,1,18,0,100660,2.19
2021,3,1,18,15,100670,2.14
2021,3,1,18,30,100690,2.06
2021,3,1,18,45,100700,2.3000000000000003
2021,3,1,19,0,100710,2.37
2021,3,1,19,15,100720,2.37
2021,3,1,19,30,100730,2.22
2021,3,1,19,45,100750,2.15
2021,3,1,20,0,100760,2.0100000000000002
2021,3,1,20,15,100770,1.99
2021,3,1,20,30,100780,1.74
2021,3,1,20,45,100780,1.49
2021,3,1,21,0,100790,1.41
2021,3,1,21,15,100800,1.57
2021,3,1,21,30,100800,1.6600000000000001
2021,3,1,21,45,100810,1.68
2021,3,1,22,0,100810,1.58
2021,3,1,22,15,100800,1.56
2021,3,1,22,30,100790,1.59
2021,3,1,22,45,100780,1.57
2021,3,1,23,0,100770,1.62
2021,3,1,23,15,100760,1.51
2021,3,1,23,30,100750,1.48
2021,3,1,23,45,100740,1.51
2021,3,2,0,0,100730,1.49
2021,3,2,0,15,100720,1.57
2021,3,2,0,30,100720,1.62
2021,3,2,0,45,100710,1.71
2021,3,2,1,0,100700,1.78
2021,3,2,1,15,100690,1.7
2021,3,2,1,30,100680,1.69
2021,3,2,1,45,100660,1.73
2021,3,2,2,0,100650,1.72
2021,3,2,2,15,100650,1.74
2021,3,2,2,30,100640,1.78
2021,3,2,2,45,100640,1.79
2021,3,2,3,0,100640,1.71
2021,3,2,3,15,100640,1.75
2021,3,2,3,30,100630,1.8
2021,3,2,3,45,100630,1.75
2021,3,2,4,0,100630,1.76
2021,3,2,4,15,100640,1.77
2021,3,2,4,30,100640,1.6600000000000001
2021,3,2,4,45,100650,1.68
2021,3,2,5,0,100650,1.76
2021,3,2,5,15,100670,1.79
2021,3,2,5,30,100680,1.73
2021,3,2,5,45,100700,1.6400000000000001
2021,3,2,6,0,100710,1.6600000000000001
2021,3,2,6,15,100730,1.68
2021,3,2,6,30,100750,1.69
2021,3,2,6,45,100780,1.47
2021,3,2,7,0,100800,1.48
2021,3,2,7,15,100810,1.54
2021,3,2,7,30,100820,1.6500000000000001
2021,3,2,7,45,100840,1.79
2021,3,2,8,0,100850,1.94
2021,3,2,8,15,100860,1.92
2021,3,2,8,30,100860,1.9100000000000001
2021,3,2,8,45,100870,1.9100000000000001
2021,3,2,9,0,100870,1.94
2021,3,2,9,15,100890,2.02
2021,3,2,9,30,100900,2.2
2021,3,2,9,45,100910,2.3000000000000003
2021,3,2,10,0,100920,2.44
2021,3,2,10,15,100910,2.65
2021,3,2,10,30,100890,2.88
2021,3,2,10,45,100870,3.1
2021,3,2,11,0,100860,3.25
2021,3,2,11,15,100840,3.41
2021,3,2,11,30,100820,3.54
2021,3,2,11,45,100800,3.59
2021,3,2,12,0,100780,3.75
2021,3,2,12,15,100760,3.8000000000000003
2021,3,2,12,30,100740,3.84
2021,3,2,12,45,100720,3.92
2021,3,2,13,0,100700,3.99
2021,3,2,13,15,100680,4.1
2021,3,2,13,30,100660,4.13
2021,3,2,13,45,100640,4.22
2021,3,2,14,0,100620,4.28
2021,3,2,14,15,100610,4.46
2021,3,2,14,30,100600,4.51
2021,3,2,14,45,100590,4.59
2021,3,2,15,0,100580,4.49
2021,3,2,15,15,100580,4.5
2021,3,2,15,30,100580,4.39
2021,3,2,15,45,100580,4.34
2021,3,2,16,0,100580,4.14
2021,3,2,16,15,100580,4.1
2021,3,2,16,30,100590,4.0600000000000005
2021,3,2,16,45,100600,3.95
2021,3,2,17,0,100610,3.7
2021,3,2,17,15,100610,3.38
2021,3,2,17,30,100610,3.06
2021,3,2,17,45,100610,2.68
2021,3,2,18,0,100620,2.6
2021,3,2,18,15,100620,2.54
2021,3,2,18,30,100630,2.66
2021,3,2,18,45,100630,2.95
2021,3,2,19,0,100640,3.21
2021,3,2,19,15,100660,3.48
2021,3,2,19,30,100680,3.56
2021,3,2,19,45,100700,3.46
2021,3,2,20,0,100710,3.13
2021,3,2,20,15,100730,3.1
2021,3,2,20,30,100740,2.99
2021,3,2,20,45,100750,3.02
2021,3,2,21,0,100770,2.99
2021,3,2,21,15,100770,3.0500000000000003
2021,3,2,21,30,100780,2.95
2021,3,2,21,45,100780,2.81
2021,3,2,22,0,100790,2.64
2021,3,2,22,15,100790,2.56
2021,3,2,22,30,100780,2.41
2021,3,2,22,45,100780,2.2800000000000002
2021,3,2,23,0,100780,2.21
2021,3,2,23,15,100780,2.12
2021,3,2,23,30,100770,2.16
2021,3,2,23,45,100770,2.36
2021,3,3,0,0,100760,2.59
2021,3,3,0,15,100750,2.5300000000000002
2021,3,3,0,30,100750,2.54
2021,3,3,0,45,100740,2.58
2021,3,3,1,0,100730,2.67
2021,3,3,1,15,100720,2.69
2021,3,3,1,30,100710,2.65
2021,3,3,1,45,100700,2.63
2021,3,3,2,0,100690,2.65
2021,3,3,2,15,100680,2.41
2021,3,3,2,30,100680,2.2800000000000002
2021,3,3,2,45,100680,2.2
2021,3,3,3,0,100670,2.18
2021,3,3,3,15,100670,1.92
2021,3,3,3,30,100670,1.8900000000000001
2021,3,3,3,45,100670,1.77
2021,3,3,4,0,100670,1.6400000000000001
2021,3,3,4,15,100680,1.68
2021,3,3,4,30,100690,1.81
2021,3,3,4,45,100700,1.6600000000000001
2021,3,3,5,0,100710,1.58
2021,3,3,5,15,100720,1.42
2021,3,3,5,30,100730,1.34
2021,3,3,5,45,100740,1.37
2021,3,3,6,0,100750,1.32
2021,3,3,6,15,100770,1.33
2021,3,3,6,30,100790,1.26
2021,3,3,6,45,100800,1.22
2021,3,3,7,0,100820,1.51
2021,3,3,7,15,100830,2
2021,3,3,7,30,100850,2.52
2021,3,3,7,45,100860,3.18
2021,3,3,8,0,100870,3.65
2021,3,3,8,15,100870,4.07
2021,3,3,8,30,100880,4.14
2021,3,3,8,45,100880,4.36
2021,3,3,9,0,100890,4.43
2021,3,3,9,15,100890,4.55
2021,3,3,9,30,100890,4.64
2021,3,3,9,45,100900,4.65
2021,3,3,10,0,100900,4.63
2021,3,3,10,15,100890,4.83
2021,3,3,10,30,100870,4.93
2021,3,3,10,45,100860,4.99
2021,3,3,11,0,100850,4.99
2021,3,3,11,15,100830,5.12
2021,3,3,11,30,100820,5.08
2021,3,3,11,45,100810,5.12
2021,3,3,12,0,100790,5.18
2021,3,3,12,15,100780,5.22
2021,3,3,12,30,100760,5.1000000000000005
2021,3,3,12,45,100740,5.09
2021,3,3,13,0,100720,5.04
2021,3,3,13,15,100710,5.0200000000000005
2021,3,3,13,30,100700,5
2021,3,3,13,45,100690,4.99
2021,3,3,14,0,100680,5.1000000000000005
2021,3,3,14,15,100660,5.07
2021,3,3,14,30,100650,4.95
2021,3,3,14,45,100640,4.94
2021,3,3,15,0,100630,4.87
2021,3,3,15,15,100630,4.87
2021,3,3,15,30,100640,4.72
2021,3,3,15,45,100640,4.54
2021,3,3,16,0,100640,4.3500000000000005
2021,3,3,16,15,100650,4.22
2021,3,3,16,30,100660,3.96
2021,3,3,16,45,100660,3.85
2021,3,3,17,0,100670,3.67
2021,3,3,17,15,100680,3.47
2021,3,3,17,30,100690,3.37
2021,3,3,17,45,100690,3.25
2021,3,3,18,0,100700,3.12
2021,3,3,18,15,100710,3.29
2021,3,3,18,30,100720,3.39
2021,3,3,18,45,100740,3.34
2021,3,3,19,0,100750,3.42
2021,3,3,19,15,100770,3.56
2021,3,3,19,30,100790,3.5500000000000003
2021,3,3,19,45,100810,3.48
2021,3,3,20,0,100830,3.4
2021,3,3,20,15,100830,3.3200000000000003
2021,3,3,20,30,100840,3.19
2021,3,3,20,45,100840,3.11
2021,3,3,21,0,100850,3.14
2021,3,3,21,15,100850,3.02
2021,3,3,21,30,100850,2.83
2021,3,3,21,45,100840,2.91
2021,3,3,22,0,100840,2.64
2021,3,3,22,15,100830,2.61
2021,3,3,22,30,100820,2.71
2021,3,3,22,45,100810,2.63
2021,3,3,23,0,100800,2.54
2021,3,3,23,15,100800,2.5500000000000003
2021,3,3,23,30,100800,2.61
2021,3,3,23,45,100810,2.68
2021,3,4,0,0,100810,2.8000000000000003
2021,3,4,0,15,100790,2.82
2021,3,4,0,30,100780,2.72
2021,3,4,0,45,100770,2.58
2021,3,4,1,0,100750,2.64
2021,3,4,1,15,100750,2.52
2021,3,4,1,30,100740,2.4
2021,3,4,1,45,100730,2.5100000000000002
2021,3,4,2,0,100730,2.49
2021,3,4,2,15,100730,2.43
2021,3,4,2,30,100730,2.52
2021,3,4,2,45,100730,2.61
2021,3,4,3,0,100740,2.69
2021,3,4,3,15,100730,2.67
2021,3,4,3,30,100730,2.5
2021,3,4,3,45,100720,2.33
2021,3,4,4,0,100710,2.32
2021,3,4,4,15,100730,2.31
2021,3,4,4,30,100740,2.3000000000000003
2021,3,4,4,45,100750,2.29
2021,3,4,5,0,100760,2.23
2021,3,4,5,15,100780,2.17
2021,3,4,5,30,100790,2.18
2021,3,4,5,45,100810,2.11
2021,3,4,6,0,100820,2.05
2021,3,4,6,15,100840,2.04
2021,3,4,6,30,100860,1.9000000000000001
2021,3,4,6,45,100880,1.9100000000000001
2021,3,4,7,0,100900,2.25
2021,3,4,7,15,100920,2.4
2021,3,4,7,30,100930,2.8000000000000003
2021,3,4,7,45,100950,3.16
2021,3,4,8,0,100970,3.49
2021,3,4,8,15,100970,3.7600000000000002
2021,3,4,8,30,100970,3.87
2021,3,4,8,45,100970,4.07
2021,3,4,9,0,100970,4.1
2021,3,4,9,15,100980,4.19
2021,3,4,9,30,100990,4.18
2021,3,4,9,45,101000,4.26
2021,3,4,10,0,101020,4.37
2021,3,4,10,15,101000,4.45
2021,3,4,10,30,100990,4.53
2021,3,4,10,45,100980,4.5600000000000005
2021,3,4,11,0,100960,4.64
2021,3,4,11,15,100950,4.76
2021,3,4,11,30,100940,4.82
2021,3,4,11,45,100930,4.83
2021,3,4,12,0,100920,4.8500000000000005
2021,3,4,12,15,100900,4.91
2021,3,4,12,30,100880,4.89
2021,3,4,12,45,100860,4.88
2021,3,4,13,0,100840,4.84
2021,3,4,13,15,100820,4.8500000000000005
2021,3,4,13,30,100800,4.8
2021,3,4,13,45,100780,4.7700000000000005
2021,3,4,14,0,100770,4.73
2021,3,4,14,15,100750,4.8500000000000005
2021,3,4,14,30,100740,4.93
2021,3,4,14,45,100730,5.04
2021,3,4,15,0,100720,5.0600000000000005
2021,3,4,15,15,100720,5.13
2021,3,4,15,30,100730,5.01
2021,3,4,15,45,100730,5
2021,3,4,16,0,100730,4.84
2021,3,4,16,15,100740,4.78
2021,3,4,16,30,100740,4.57
2021,3,4,16,45,100750,4.3500000000000005
2021,3,4,17,0,100750,4.18
2021,3,4,17,15,100760,3.87
2021,3,4,17,30,100760,3.45
2021,3,4,17,45,100770,3.29
2021,3,4,18,0,100770,2.87
2021,3,4,18,15,100770,2.86
2021,3,4,18,30,100770,2.79
2021,3,4,18,45,100770,2.75
2021,3,4,19,0,100770,2.79
2021,3,4,19,15,100790,2.83
2021,3,4,19,30,100800,2.83
2021,3,4,19,45,100810,2.7800000000000002
2021,3,4,20,0,100830,2.64
2021,3,4,20,15,100830,2.59
2021,3,4,20,30,100840,2.58
2021,3,4,20,45,100850,2.5500000000000003
2021,3,4,21,0,100850,2.68
2021,3,4,21,15,100860,2.59
2021,3,4,21,30,100860,2.56
2021,3,4,21,45,100870,2.49
2021,3,4,22,0,100870,2.5300000000000002
2021,3,4,22,15,100870,2.62
2021,3,4,22,30,100860,2.57
2021,3,4,22,45,100860,2.39
2021,3,4,23,0,100850,2.29
2021,3,4,23,15,100850,2.24
2021,3,4,23,30,100840,2.17
2021,3,4,23,45,100840,2.06
2021,3,5,0,0,100830,2.02
2021,3,5,0,15,100820,1.84
2021,3,5,0,30,100800,1.84
2021,3,5,0,45,100790,1.85
2021,3,5,1,0,100770,1.74
2021,3,5,1,15,100770,1.67
2021,3,5,1,30,100760,1.61
2021,3,5,1,45,100750,1.76
2021,3,5,2,0,100750,1.8
2021,3,5,2,15,100750,1.79
2021,3,5,2,30,100750,1.84
2021,3,5,2,45,100740,1.81
2021,3,5,3,0,100740,1.68
2021,3,5,3,15,100740,1.6400000000000001
2021,3,5,3,30,100740,1.6400000000000001
2021,3,5,3,45,100730,1.71
2021,3,5,4,0,100730,1.76
2021,3,5,4,15,100740,1.8900000000000001
2021,3,5,4,30,100750,1.78
2021,3,5,4,45,100770,1.9000000000000001
2021,3,5,5,0,100780,1.96
2021,3,5,5,15,100800,1.95
2021,3,5,5,30,100810,1.9000000000000001
2021,3,5,5,45,100830,1.84
2021,3,5,6,0,100840,1.7
2021,3,5,6,15,100860,1.56
2021,3,5,6,30,100880,1.3900000000000001
2021,3,5,6,45,100900,1.21
2021,3,5,7,0,100920,1.41
2021,3,5,7,15,100920,1.78
2021,3,5,7,30,100920,2.27
2021,3,5,7,45,100930,2.91
2021,3,5,8,0,100930,3.29
2021,3,5,8,15,100930,3.37
2021,3,5,8,30,100930,3.59
2021,3,5,8,45,100930,3.83
2021,3,5,9,0,100930,3.84
2021,3,5,9,15,100940,3.87
2021,3,5,9,30,100950,3.95
2021,3,5,9,45,100960,3.99
2021,3,5,10,0,100960,4
2021,3,5,10,15,100960,4.16
2021,3,5,10,30,100950,4.32
2021,3,5,10,45,100950,4.41
2021,3,5,11,0,100940,4.39
2021,3,5,11,15,100920,4.39
2021,3,5,11,30,100910,4.5
2021,3,5,11,45,100890,4.55
2021,3,5,12,0,100870,4.62
2021,3,5,12,15,100850,4.71
2021,3,5,12,30,100840,4.67
2021,3,5,12,45,100820,4.72
2021,3,5,13,0,100800,4.89
2021,3,5,13,15,100780,4.93
2021,3,5,13,30,100750,4.94
2021,3,5,13,45,100730,5.05
2021,3,5,14,0,100710,5.1000000000000005
2021,3,5,14,15,100690,5.12
2021,3,5,14,30,100680,5.1000000000000005
2021,3,5,14,45,100660,5.1000000000000005
2021,3,5,15,0,100640,5.07
2021,3,5,15,15,100640,4.97
2021,3,5,15,30,100640,4.8500000000000005
2021,3,5,15,45,100640,4.72
2021,3,5,16,0,100640,4.57
2021,3,5,16,15,100650,4.49
2021,3,5,16,30,100660,4.36
2021,3,5,16,45,100670,4.2
2021,3,5,17,0,100680,4.15
2021,3,5,17,15,100680,3.94
2021,3,5,17,30,100690,3.72
2021,3,5,17,45,100690,3.49
2021,3,5,18,0,100700,3.14
2021,3,5,18,15,100700,3.06
2021,3,5,18,30,100700,2.88
2021,3,5,18,45,100710,2.74
2021,3,5,19,0,100710,2.86
2021,3,5,19,15,100720,2.86
2021,3,5,19,30,100730,2.85
2021,3,5,19,45,100740,2.82
2021,3,5,20,0,100740,2.66
2021,3,5,20,15,100750,2.6
2021,3,5,20,30,100760,2.58
2021,3,5,20,45,100770,2.69
2021,3,5,21,0,100780,2.74
2021,3,5,21,15,100780,2.83
2021,3,5,21,30,100780,2.82
2021,3,5,21,45,100780,2.75
2021,3,5,22,0,100780,2.69
2021,3,5,22,15,100780,2.7
2021,3,5,22,30,100790,2.56
2021,3,5,22,45,100790,2.32
2021,3,5,23,0,100790,2.1
2021,3,5,23,15,100790,2
2021,3,5,23,30,100780,1.92
2021,3,5,23,45,100780,1.7
2021,3,6,0,0,100770,1.7
2021,3,6,0,15,100760,1.6500000000000001
2021,3,6,0,30,100750,1.48
2021,3,6,0,45,100740,1.43
2021,3,6,1,0,100730,1.45
2021,3,6,1,15,100730,1.3900000000000001
2021,3,6,1,30,100730,1.32
2021,3,6,1,45,100730,1.37
2021,3,6,2,0,100730,1.41
2021,3,6,2,15,100720,1.36
2021,3,6,2,30,100720,1.31
2021,3,6,2,45,100710,1.26
2021,3,6,3,0,100710,1.29
2021,3,6,3,15,100710,1.31
2021,3,6,3,30,100710,1.36
2021,3,6,3,45,100710,1.28
2021,3,6,4,0,100710,1.28
2021,3,6,4,15,100720,1.25
2021,3,6,4,30,100720,1.37
2021,3,6,4,45,100730,1.37
2021,3,6,5,0,100740,1.46
2021,3,6,5,15,100760,1.52
2021,3,6,5,30,100780,1.49
2021,3,6,5,45,100790,1.41
2021,3,6,6,0,100810,1.41
2021,3,6,6,15,100830,1.52
2021,3,6,6,30,100850,1.6
2021,3,6,6,45,100860,1.59
2021,3,6,7,0,100880,1.61
2021,3,6,7,15,100890,1.72
2021,3,6,7,30,100900,2.21
2021,3,6,7,45,100920,2.71
2021,3,6,8,0,100930,3.12
2021,3,6,8,15,100930,3.41
2021,3,6,8,30,100930,3.41
2021,3,6,8,45,100930,3.68
2021,3,6,9,0,100930,3.7
2021,3,6,9,15,100940,3.69
2021,3,6,9,30,100950,3.74
2021,3,6,9,45,100950,3.7800000000000002
2021,3,6,10,0,100960,3.95
2021,3,6,10,15,100950,4.11
2021,3,6,10,30,100940,4.07
2021,3,6,10,45,100940,4.03
2021,3,6,11,0,100930,3.99
2021,3,6,11,15,100910,4.12
2021,3,6,11,30,100890,4.13
2021,3,6,11,45,100870,4.19
2021,3,6,12,0,100860,4.26
2021,3,6,12,15,100840,4.34
2021,3,6,12,30,100820,4.33
2021,3,6,12,45,100800,4.42
2021,3,6,13,0,100790,4.5600000000000005
2021,3,6,13,15,100770,4.59
2021,3,6,13,30,100750,4.68
2021,3,6,13,45,100740,4.7700000000000005
2021,3,6,14,0,100720,4.8100000000000005
2021,3,6,14,15,100700,4.8500000000000005
2021,3,6,14,30,100690,4.79
2021,3,6,14,45,100680,4.78
2021,3,6,15,0,100660,4.71
2021,3,6,15,15,100660,4.7700000000000005
2021,3,6,15,30,100650,4.74
2021,3,6,15,45,100650,4.78
2021,3,6,16,0,100640,4.58
2021,3,6,16,15,100650,4.48
2021,3,6,16,30,100660,4.46
2021,3,6,16,45,100670,4.32
2021,3,6,17,0,100680,4.2
2021,3,6,17,15,100680,4.17
2021,3,6,17,30,100690,3.91
2021,3,6,17,45,100690,3.8000000000000003
2021,3,6,18,0,100690,3.54
2021,3,6,18,15,100710,3.56
2021,3,6,18,30,100720,3.6
2021,3,6,18,45,100730,3.65
2021,3,6,19,0,100740,3.4
2021,3,6,19,15,100750,3.3200000000000003
2021,3,6,19,30,100750,3.13
2021,3,6,19,45,100750,2.83
2021,3,6,20,0,100760,2.65
2021,3,6,20,15,100770,2.45
2021,3,6,20,30,100780,2.38
2021,3,6,20,45,100790,2.37
2021,3,6,21,0,100800,2.41
2021,3,6,21,15,100810,2.46
2021,3,6,21,30,100810,2.41
2021,3,6,21,45,100810,2.56
2021,3,6,22,0,100820,2.4
2021,3,6,22,15,100820,2.2800000000000002
2021,3,6,22,30,100810,2.29
2021,3,6,22,45,100810,2.43
2021,3,6,23,0,100810,2.42
2021,3,6,23,15,100810,2.45
2021,3,6,23,30,100810,2.35
2021,3,6,23,45,100810,2.2
2021,3,7,0,0,100800,2.06
2021,3,7,0,15,100800,1.96
2021,3,7,0,30,100790,1.95
2021,3,7,0,45,100780,1.94
2021,3,7,1,0,100770,1.95
2021,3,7,1,15,100760,1.97
2021,3,7,1,30,100740,2.02
2021,3,7,1,45,100730,1.95
2021,3,7,2,0,100710,1.95
2021,3,7,2,15,100710,2.05
2021,3,7,2,30,100710,1.99
2021,3,7,2,45,100710,1.94
2021,3,7,3,0,100700,1.8800000000000001
2021,3,7,3,15,100700,1.86
2021,3,7,3,30,100690,1.81
2021,3,7,3,45,100680,1.83
2021,3,7,4,0,100680,1.75
2021,3,7,4,15,100690,1.78
2021,3,7,4,30,100690,1.54
2021,3,7,4,45,100700,1.33
2021,3,7,5,0,100710,1.31
2021,3,7,5,15,100730,1.3
2021,3,7,5,30,100750,1.33
2021,3,7,5,45,100770,1.4000000000000001
2021,3,7,6,0,100790,1.46
2021,3,7,6,15,100810,1.49
2021,3,7,6,30,100830,1.62
2021,3,7,6,45,100850,1.74
2021,3,7,7,0,100860,1.96
2021,3,7,7,15,100870,2.35
2021,3,7,7,30,100880,2.56
2021,3,7,7,45,100890,2.83
2021,3,7,8,0,100900,3.06
2021,3,7,8,15,100910,3.16
2021,3,7,8,30,100910,3.2800000000000002
2021,3,7,8,45,100910,3.42
